id,app_user_id,steps,start_timestamp,end_timestamp
119,23,269,2025-10-21 05:43:09.764,2025-10-21 05:47:03.611
120,19,415,2025-10-21 05:43:58.943,2025-10-21 05:45:41.298
121,13,401,2025-10-21 05:44:11.453,2025-10-21 05:47:53.970
122,31,345,2025-10-21 05:44:12.856,2025-10-21 05:48:51.163
123,8,229,2025-10-21 05:45:19.936,2025-10-21 05:47:00.379
124,34,382,2025-10-21 05:45:20.445,2025-10-21 05:50:16.439
125,33,96,2025-10-21 05:45:43.671,2025-10-21 05:49:36.413
126,39,484,2025-10-21 05:46:23.052,2025-10-21 05:48:35.013
127,37,239,2025-10-21 05:47:47.669,2025-10-21 05:52:02.427
128,5,467,2025-10-21 05:47:58.743,2025-10-21 05:49:45.685
129,1,183,2025-10-21 05:48:24.716,2025-10-21 05:49:50.157
130,35,491,2025-10-21 05:48:40.265,2025-10-21 05:52:13.567
131,26,475,2025-10-21 05:48:52.699,2025-10-21 05:50:24.748
132,22,211,2025-10-21 05:49:09.989,2025-10-21 05:53:07.923
133,24,283,2025-10-21 05:49:10.963,2025-10-21 05:51:40.425
134,23,345,2025-10-21 05:49:21.785,2025-10-21 05:51:59.880
135,18,445,2025-10-21 05:49:24.857,2025-10-21 05:53:16.993
136,33,149,2025-10-21 05:49:39.413,2025-10-21 05:51:12.279
137,39,42,2025-10-21 05:50:18.154,2025-10-21 05:50:24.471
138,39,304,2025-10-21 05:50:52.239,2025-10-21 05:55:47.430
139,26,120,2025-10-21 05:51:27.528,2025-10-21 05:54:05.963
140,12,231,2025-10-21 05:52:12.314,2025-10-21 05:52:31.300
141,9,32,2025-10-21 05:52:38.097,2025-10-21 05:53:59.038
142,22,222,2025-10-21 05:53:09.923,2025-10-21 05:53:20.507
143,19,166,2025-10-21 05:53:10.667,2025-10-21 05:57:41.732
144,22,490,2025-10-21 05:53:23.507,2025-10-21 05:55:07.537
145,23,488,2025-10-21 05:53:40.027,2025-10-21 05:54:14.004
146,38,62,2025-10-21 05:53:43.881,2025-10-21 05:56:34.465
147,22,246,2025-10-21 05:55:10.537,2025-10-21 05:58:02.100
148,18,135,2025-10-21 05:55:56.946,2025-10-21 05:58:02.121
149,9,335,2025-10-21 05:56:17.717,2025-10-21 05:59:41.008
150,38,225,2025-10-21 05:56:35.465,2025-10-21 06:00:25.362
151,30,208,2025-10-21 05:56:40.830,2025-10-21 06:01:03.827
152,14,173,2025-10-21 05:56:52.409,2025-10-21 05:58:39.027
153,27,101,2025-10-21 05:57:47.066,2025-10-21 05:59:53.008
154,40,9,2025-10-21 05:58:35.889,2025-10-21 06:01:30.189
155,8,382,2025-10-21 05:59:41.359,2025-10-21 06:02:33.336
156,13,368,2025-10-21 05:59:44.289,2025-10-21 06:01:03.726
157,22,122,2025-10-21 05:59:49.176,2025-10-21 06:02:40.178
158,38,362,2025-10-21 06:00:27.362,2025-10-21 06:01:30.531
159,37,178,2025-10-21 06:00:35.829,2025-10-21 06:05:21.729
160,23,459,2025-10-21 06:00:58.248,2025-10-21 06:04:52.756
161,29,7,2025-10-21 06:00:58.379,2025-10-21 06:04:04.877
162,30,314,2025-10-21 06:01:04.827,2025-10-21 06:01:05.827
163,30,194,2025-10-21 06:01:07.827,2025-10-21 06:01:08.827
164,16,303,2025-10-21 06:01:47.753,2025-10-21 06:03:04.409
165,28,227,2025-10-21 06:01:55.170,2025-10-21 06:04:53.724
166,18,459,2025-10-21 06:02:23.443,2025-10-21 06:05:45.258
167,20,273,2025-10-21 06:03:06.144,2025-10-21 06:06:07.702
168,26,344,2025-10-21 06:04:28.556,2025-10-21 06:08:57.196
169,29,312,2025-10-21 06:04:49.546,2025-10-21 06:08:28.371
170,30,461,2025-10-21 06:05:43.142,2025-10-21 06:05:54.295
171,18,352,2025-10-21 06:05:47.258,2025-10-21 06:07:22.687
172,20,106,2025-10-21 06:06:10.702,2025-10-21 06:07:16.251
173,12,76,2025-10-21 06:06:57.314,2025-10-21 06:10:29.466
174,14,456,2025-10-21 06:07:30.710,2025-10-21 06:07:39.833
175,19,369,2025-10-21 06:07:32.637,2025-10-21 06:10:40.246
176,3,500,2025-10-21 06:08:15.057,2025-10-21 06:10:11.398
177,2,387,2025-10-21 06:08:37.130,2025-10-21 06:12:23.879
178,35,125,2025-10-21 06:08:41.190,2025-10-21 06:12:13.275
179,16,293,2025-10-21 06:08:44.015,2025-10-21 06:10:04.004
180,24,159,2025-10-21 06:09:00.392,2025-10-21 06:11:03.771
181,5,455,2025-10-21 06:10:02.348,2025-10-21 06:12:07.437
182,36,305,2025-10-21 06:10:47.735,2025-10-21 06:13:07.419
183,1,327,2025-10-21 06:10:55.309,2025-10-21 06:11:32.870
184,30,353,2025-10-21 06:11:31.869,2025-10-21 06:14:22.470
185,35,365,2025-10-21 06:12:15.275,2025-10-21 06:15:48.009
186,34,425,2025-10-21 06:12:35.233,2025-10-21 06:16:41.147
187,25,112,2025-10-21 06:13:05.888,2025-10-21 06:13:43.770
188,24,487,2025-10-21 06:13:49.998,2025-10-21 06:18:03.433
189,27,240,2025-10-21 06:13:56.553,2025-10-21 06:14:52.051
190,25,209,2025-10-21 06:14:19.018,2025-10-21 06:15:47.093
191,15,321,2025-10-21 06:14:45.907,2025-10-21 06:17:00.284
192,16,365,2025-10-21 06:15:05.618,2025-10-21 06:16:59.619
193,9,194,2025-10-21 06:15:05.796,2025-10-21 06:15:46.425
194,5,221,2025-10-21 06:15:08.398,2025-10-21 06:17:29.179
195,6,4,2025-10-21 06:16:13.914,2025-10-21 06:19:37.722
196,12,212,2025-10-21 06:16:34.560,2025-10-21 06:17:37.143
197,26,310,2025-10-21 06:17:02.247,2025-10-21 06:19:54.215
198,30,221,2025-10-21 06:17:12.317,2025-10-21 06:18:20.528
199,18,311,2025-10-21 06:17:13.197,2025-10-21 06:20:52.393
200,14,399,2025-10-21 06:18:06.520,2025-10-21 06:21:56.239
201,12,475,2025-10-21 06:19:04.069,2025-10-21 06:23:43.355
202,32,366,2025-10-21 06:20:03.693,2025-10-21 06:20:44.517
203,26,235,2025-10-21 06:20:15.516,2025-10-21 06:20:28.185
204,1,158,2025-10-21 06:20:38.651,2025-10-21 06:24:46.616
205,30,334,2025-10-21 06:21:38.271,2025-10-21 06:24:30.036
206,3,325,2025-10-21 06:21:48.284,2025-10-21 06:23:51.464
207,39,174,2025-10-21 06:22:05.134,2025-10-21 06:24:05.074
208,23,124,2025-10-21 06:22:56.392,2025-10-21 06:24:21.646
209,8,460,2025-10-21 06:25:23.957,2025-10-21 06:27:07.021
210,40,129,2025-10-21 06:25:32.999,2025-10-21 06:26:23.251
211,6,299,2025-10-21 06:26:05.845,2025-10-21 06:26:25.351
212,1,268,2025-10-21 06:26:40.615,2025-10-21 06:29:31.735
213,12,157,2025-10-21 06:26:49.240,2025-10-21 06:29:25.300
214,34,44,2025-10-21 06:29:17.875,2025-10-21 06:30:47.932
215,31,395,2025-10-21 06:29:24.205,2025-10-21 06:32:49.380
216,23,197,2025-10-21 06:29:35.949,2025-10-21 06:29:51.814
217,36,315,2025-10-21 06:29:43.053,2025-10-21 06:31:45.513
218,39,228,2025-10-21 06:30:15.192,2025-10-21 06:32:11.647
219,12,297,2025-10-21 06:33:05.975,2025-10-21 06:35:08.973
220,34,248,2025-10-21 06:33:18.518,2025-10-21 06:38:04.958
221,24,68,2025-10-21 06:33:21.335,2025-10-21 06:38:03.240
222,37,486,2025-10-21 06:33:24.965,2025-10-21 06:34:39.508
223,38,76,2025-10-21 06:34:05.165,2025-10-21 06:35:54.250
224,6,35,2025-10-21 06:34:10.104,2025-10-21 06:37:48.574
225,20,196,2025-10-21 06:34:20.261,2025-10-21 06:37:51.804
226,19,436,2025-10-21 06:34:35.142,2025-10-21 06:36:44.748
227,37,257,2025-10-21 06:36:04.135,2025-10-21 06:37:18.395
228,15,187,2025-10-21 06:36:54.088,2025-10-21 06:37:05.008
229,18,468,2025-10-21 06:37:04.713,2025-10-21 06:40:25.877
230,37,323,2025-10-21 06:37:20.395,2025-10-21 06:39:18.085
231,24,287,2025-10-21 06:38:06.240,2025-10-21 06:38:52.559
232,16,396,2025-10-21 06:38:23.139,2025-10-21 06:42:45.281
233,7,431,2025-10-21 06:38:47.260,2025-10-21 06:42:01.673
234,9,425,2025-10-21 06:39:25.144,2025-10-21 06:41:40.390
235,27,139,2025-10-21 06:39:30.131,2025-10-21 06:40:26.978
236,2,16,2025-10-21 06:39:35.479,2025-10-21 06:41:25.593
237,23,407,2025-10-21 06:40:22.731,2025-10-21 06:42:18.648
238,14,117,2025-10-21 06:40:38.369,2025-10-21 06:44:13.040
239,22,113,2025-10-21 06:41:01.120,2025-10-21 06:43:08.336
240,2,426,2025-10-21 06:41:28.593,2025-10-21 06:45:32.366
241,23,427,2025-10-21 06:42:20.648,2025-10-21 06:44:43.381
242,1,145,2025-10-21 06:42:28.296,2025-10-21 06:46:39.169
243,12,326,2025-10-21 06:42:38.214,2025-10-21 06:46:51.393
244,16,472,2025-10-21 06:42:47.281,2025-10-21 06:42:48.281
245,22,139,2025-10-21 06:43:10.336,2025-10-21 06:46:58.450
246,35,231,2025-10-21 06:43:35.710,2025-10-21 06:48:22.975
247,11,460,2025-10-21 06:46:23.470,2025-10-21 06:49:18.148
248,5,339,2025-10-21 06:46:26.623,2025-10-21 06:49:56.810
249,39,394,2025-10-21 06:46:37.979,2025-10-21 06:50:57.309
250,12,115,2025-10-21 06:46:54.393,2025-10-21 06:49:41.348
251,1,202,2025-10-21 06:47:31.479,2025-10-21 06:52:32.451
252,18,111,2025-10-21 06:47:54.215,2025-10-21 06:50:39.921
253,13,93,2025-10-21 06:47:57.631,2025-10-21 06:50:16.920
254,15,438,2025-10-21 06:48:25.532,2025-10-21 06:48:27.464
255,30,217,2025-10-21 06:49:41.910,2025-10-21 06:49:57.143
256,36,259,2025-10-21 06:50:07.303,2025-10-21 06:53:36.090
257,4,208,2025-10-21 06:50:18.359,2025-10-21 06:55:07.023
258,12,207,2025-10-21 06:50:55.267,2025-10-21 06:51:07.709
259,39,236,2025-10-21 06:50:59.309,2025-10-21 06:51:58.234
260,13,168,2025-10-21 06:51:08.765,2025-10-21 06:53:37.394
261,20,282,2025-10-21 06:51:17.887,2025-10-21 06:56:03.753
262,16,104,2025-10-21 06:51:36.263,2025-10-21 06:52:23.914
263,8,245,2025-10-21 06:52:02.484,2025-10-21 06:53:04.301
264,12,93,2025-10-21 06:52:17.767,2025-10-21 06:55:32.093
265,31,383,2025-10-21 06:53:00.282,2025-10-21 06:57:00.465
266,30,382,2025-10-21 06:53:04.296,2025-10-21 06:55:05.477
267,39,139,2025-10-21 06:53:21.328,2025-10-21 06:58:01.213
268,33,270,2025-10-21 06:53:35.195,2025-10-21 06:54:57.169
269,13,273,2025-10-21 06:53:40.394,2025-10-21 06:53:41.394
270,38,77,2025-10-21 06:54:02.118,2025-10-21 06:56:39.198
271,23,353,2025-10-21 06:54:52.897,2025-10-21 06:55:31.872
272,27,216,2025-10-21 06:55:01.041,2025-10-21 06:57:20.712
273,14,470,2025-10-21 06:55:14.088,2025-10-21 06:57:01.219
274,3,94,2025-10-21 06:56:53.814,2025-10-21 06:59:50.558
275,14,267,2025-10-21 06:57:02.219,2025-10-21 06:57:03.219
276,27,109,2025-10-21 06:57:23.712,2025-10-21 06:59:52.098
277,5,172,2025-10-21 06:57:59.711,2025-10-21 07:01:52.184
278,14,175,2025-10-21 06:58:50.560,2025-10-21 07:03:23.744
279,36,396,2025-10-21 06:59:26.708,2025-10-21 07:00:57.038
280,22,339,2025-10-21 06:59:30.984,2025-10-21 07:01:46.798
281,37,106,2025-10-21 06:59:35.766,2025-10-21 07:04:32.275
282,27,311,2025-10-21 07:00:05.942,2025-10-21 07:04:19.063
283,8,313,2025-10-21 07:00:36.659,2025-10-21 07:03:26.617
284,39,262,2025-10-21 07:00:48.373,2025-10-21 07:05:33.897
285,18,440,2025-10-21 07:00:49.848,2025-10-21 07:04:37.674
286,22,455,2025-10-21 07:01:49.798,2025-10-21 07:02:28.409
287,6,418,2025-10-21 07:01:52.122,2025-10-21 07:06:24.944
288,30,469,2025-10-21 07:01:57.300,2025-10-21 07:03:54.121
289,5,238,2025-10-21 07:03:16.377,2025-10-21 07:04:29.939
290,23,214,2025-10-21 07:03:18.396,2025-10-21 07:04:03.498
291,36,5,2025-10-21 07:03:58.465,2025-10-21 07:04:51.920
292,22,368,2025-10-21 07:04:04.109,2025-10-21 07:05:35.563
293,4,451,2025-10-21 07:04:59.255,2025-10-21 07:05:14.386
294,29,61,2025-10-21 07:05:14.656,2025-10-21 07:06:42.470
295,16,362,2025-10-21 07:05:47.834,2025-10-21 07:10:36.748
296,14,225,2025-10-21 07:06:38.279,2025-10-21 07:09:38.865
297,39,103,2025-10-21 07:07:17.596,2025-10-21 07:11:43.043
298,3,113,2025-10-21 07:08:17.695,2025-10-21 07:12:55.165
299,37,220,2025-10-21 07:08:19.258,2025-10-21 07:08:43.972
300,28,235,2025-10-21 07:08:25.987,2025-10-21 07:12:26.417
301,21,40,2025-10-21 07:08:34.167,2025-10-21 07:12:51.181
302,12,257,2025-10-21 07:10:53.345,2025-10-21 07:12:37.240
303,16,292,2025-10-21 07:11:08.273,2025-10-21 07:12:35.798
304,20,317,2025-10-21 07:12:47.592,2025-10-21 07:13:13.974
305,37,459,2025-10-21 07:13:08.672,2025-10-21 07:13:44.615
306,3,248,2025-10-21 07:13:30.893,2025-10-21 07:14:27.222
307,18,191,2025-10-21 07:14:27.003,2025-10-21 07:16:00.381
308,23,374,2025-10-21 07:14:53.143,2025-10-21 07:17:45.540
309,12,88,2025-10-21 07:14:58.683,2025-10-21 07:18:36.189
310,19,112,2025-10-21 07:15:02.095,2025-10-21 07:17:18.655
311,14,14,2025-10-21 07:15:16.997,2025-10-21 07:16:17.983
312,15,185,2025-10-21 07:15:39.776,2025-10-21 07:18:16.945
313,5,496,2025-10-21 07:15:52.054,2025-10-21 07:16:28.451
314,16,106,2025-10-21 07:17:04.143,2025-10-21 07:19:16.790
315,29,428,2025-10-21 07:17:07.484,2025-10-21 07:17:09.980
316,19,340,2025-10-21 07:17:28.569,2025-10-21 07:17:49.938
317,13,1,2025-10-21 07:17:55.344,2025-10-21 07:18:03.207
318,22,487,2025-10-21 07:18:10.500,2025-10-21 07:20:12.998
319,34,238,2025-10-21 07:18:21.868,2025-10-21 07:19:14.249
320,20,194,2025-10-21 07:18:47.266,2025-10-21 07:20:21.616
321,6,356,2025-10-21 07:19:05.083,2025-10-21 07:24:02.365
322,11,328,2025-10-21 07:19:07.218,2025-10-21 07:19:52.436
323,34,300,2025-10-21 07:19:33.092,2025-10-21 07:23:17.576
324,31,236,2025-10-21 07:20:06.214,2025-10-21 07:23:32.750
325,13,174,2025-10-21 07:20:50.740,2025-10-21 07:25:20.065
326,30,366,2025-10-21 07:21:03.354,2025-10-21 07:23:50.034
327,29,167,2025-10-21 07:21:42.768,2025-10-21 07:22:20.422
328,27,112,2025-10-21 07:22:06.010,2025-10-21 07:26:10.709
329,22,13,2025-10-21 07:22:27.884,2025-10-21 07:25:41.540
330,18,430,2025-10-21 07:23:27.532,2025-10-21 07:28:26.074
331,31,390,2025-10-21 07:23:34.750,2025-10-21 07:27:24.262
332,26,420,2025-10-21 07:24:35.884,2025-10-21 07:29:11.046
333,14,348,2025-10-21 07:24:49.884,2025-10-21 07:28:24.282
334,11,401,2025-10-21 07:25:04.814,2025-10-21 07:25:54.412
335,39,464,2025-10-21 07:25:09.349,2025-10-21 07:27:42.471
336,13,236,2025-10-21 07:25:21.065,2025-10-21 07:25:22.065
337,8,346,2025-10-21 07:25:38.432,2025-10-21 07:28:25.031
338,35,44,2025-10-21 07:26:14.826,2025-10-21 07:26:32.782
339,37,433,2025-10-21 07:26:33.056,2025-10-21 07:30:55.728
340,22,145,2025-10-21 07:26:55.706,2025-10-21 07:31:45.772
341,40,279,2025-10-21 07:27:01.908,2025-10-21 07:30:11.819
342,20,73,2025-10-21 07:27:10.702,2025-10-21 07:31:21.233
343,5,488,2025-10-21 07:28:00.995,2025-10-21 07:28:08.216
344,4,61,2025-10-21 07:28:12.427,2025-10-21 07:31:27.420
345,14,124,2025-10-21 07:28:25.282,2025-10-21 07:28:31.501
346,18,291,2025-10-21 07:28:27.074,2025-10-21 07:33:06.127
347,2,33,2025-10-21 07:29:15.270,2025-10-21 07:29:22.730
348,10,354,2025-10-21 07:30:00.080,2025-10-21 07:32:53.992
349,39,39,2025-10-21 07:31:15.738,2025-10-21 07:36:04.067
350,20,262,2025-10-21 07:31:24.233,2025-10-21 07:34:05.724
351,16,283,2025-10-21 07:31:24.556,2025-10-21 07:33:05.704
352,33,490,2025-10-21 07:31:44.520,2025-10-21 07:32:22.061
353,22,248,2025-10-21 07:31:46.772,2025-10-21 07:32:13.248
354,25,440,2025-10-21 07:32:18.171,2025-10-21 07:37:19.140
355,35,334,2025-10-21 07:32:31.422,2025-10-21 07:34:47.296
356,8,402,2025-10-21 07:32:31.912,2025-10-21 07:33:00.538
357,14,56,2025-10-21 07:32:39.866,2025-10-21 07:32:54.730
358,4,43,2025-10-21 07:33:07.372,2025-10-21 07:37:37.714
359,1,286,2025-10-21 07:33:10.645,2025-10-21 07:34:18.132
360,16,362,2025-10-21 07:33:25.143,2025-10-21 07:38:24.906
361,5,40,2025-10-21 07:33:44.666,2025-10-21 07:37:52.511
362,29,319,2025-10-21 07:33:52.939,2025-10-21 07:36:37.683
363,35,171,2025-10-21 07:35:05.704,2025-10-21 07:37:08.941
364,34,52,2025-10-21 07:35:15.792,2025-10-21 07:40:07.194
365,2,458,2025-10-21 07:35:24.221,2025-10-21 07:36:09.886
366,36,149,2025-10-21 07:36:22.091,2025-10-21 07:36:41.185
367,23,207,2025-10-21 07:37:00.400,2025-10-21 07:40:46.599
368,9,50,2025-10-21 07:37:06.737,2025-10-21 07:37:44.898
369,26,467,2025-10-21 07:37:17.084,2025-10-21 07:41:48.254
370,5,349,2025-10-21 07:37:54.511,2025-10-21 07:37:55.511
371,29,395,2025-10-21 07:38:23.231,2025-10-21 07:40:57.417
372,16,364,2025-10-21 07:38:26.906,2025-10-21 07:38:27.906
373,33,298,2025-10-21 07:38:36.875,2025-10-21 07:42:10.176
374,30,51,2025-10-21 07:38:51.746,2025-10-21 07:39:03.015
375,6,133,2025-10-21 07:38:58.956,2025-10-21 07:39:08.361
376,6,177,2025-10-21 07:39:43.512,2025-10-21 07:40:53.502
377,22,486,2025-10-21 07:40:21.823,2025-10-21 07:41:39.160
378,25,47,2025-10-21 07:40:29.046,2025-10-21 07:43:06.504
379,40,218,2025-10-21 07:40:31.412,2025-10-21 07:44:45.147
380,39,498,2025-10-21 07:40:39.297,2025-10-21 07:41:21.448
381,6,378,2025-10-21 07:40:54.502,2025-10-21 07:45:09.220
382,15,340,2025-10-21 07:41:02.226,2025-10-21 07:42:23.287
383,11,390,2025-10-21 07:41:06.523,2025-10-21 07:42:09.039
384,20,258,2025-10-21 07:41:16.163,2025-10-21 07:45:50.940
385,4,244,2025-10-21 07:41:36.231,2025-10-21 07:46:30.094
386,18,292,2025-10-21 07:41:36.756,2025-10-21 07:41:46.525
387,18,24,2025-10-21 07:41:49.558,2025-10-21 07:44:24.826
